"tgrep.id","sentence_bnb","response_goodsentence","Mean","YMin","YMax"
"114774:25","and just as we're preparing dinner or eating dinner but not both the phone rings","bad bnb sentence",1.57142857142857,1,2.42857142857143
"144163:103","you know, he doesn't have, they don't have  to rely on him  to score ev-, you know, thirty or forty points at every at every game but not both.","bad bnb sentence",1.57142857142857,1.14285714285714,2.14285714285714
"19079:83","and so i-, it 's a real difficult choice whether we want styrofoam cups to fill up our landfills  or, uh, china cups but not both to use up our water .","bad bnb sentence",1.57142857142857,1.14285714285714,2.14285714285714
"60261:35","but he was, no, completely against having a dog or cat but not both,","bad bnb sentence",1.57142857142857,1,2.42857142857143
"77821:28","you don't have grandparents  near by or aunts and uncles but not both.","bad bnb sentence",1.57142857142857,1,2.42857142857143
"81053:30","it's not as slanted as the new york times or as biased perhaps as the local paper but not both.","bad bnb sentence",1.57142857142857,1.14285714285714,2.14285714285714
"85982:21","and i don't see any winners or losers but not both,","bad bnb sentence",1.57142857142857,1,2.71428571428571
"84819:49","i mean, in all the tourist brochures you read about what you should  or should not  do but not both .","good bnb sentence",1.6,1,2.4
"93772:26","we were an hour away from the mountains or an hour away from the shore but not both.","good bnb sentence",1.6,1,2.4
"128736:29","but we never actually went out and measured anything or did anything on one system but not both.","bad bnb sentence",1.6,1.2,2
"134089:60","and they do post, uh, uh, warnings for people who  have, uh, heart diseases or respiratory problems but not both during that summer season.","bad bnb sentence",1.6,1,2.4
"137870:64","so the only thing i had  to decide on  was whether i wanted a c d  or not in the stereo system but not both.","bad bnb sentence",1.6,1,2.4
"15229:24","i couldn't possibly commit a year or two of my life  to, to go  do something but not both.","bad bnb sentence",1.6,1.2,2
"156143:17","i also read one or two papers a day but not both.","bad bnb sentence",1.6,1.2,2
"16299:25","you have  to cut each thing or, you know, use the melon baller and stuff but not both.","bad bnb sentence",1.6,1.2,2
"20160:209","i, i think if immigration was entirely unrestricted, uh, not only would, would the united states become over populated, well, more over populated awfully quickly, i think  it, it would bring in a lot of, uh, people that  are, run  out of other countries or in trouble in but not both, in other countries.","bad bnb sentence",1.6,1,2.8
"25318:34","i don't like it when it's too cool or too warm but not both .","bad bnb sentence",1.6,1,2.4
"60492:50","it 's not fair to a pet  to have a pet here, or certainly, certainly not a dog but not both,","bad bnb sentence",1.6,1.2,2
"8889:22","i make a lot of afghans or used  to make a lot of them but not both.","bad bnb sentence",1.6,1.1,2.1
"89472:46","and then, oh, let's see, there's a couple or three but not both that i would like  to go  see  before they go into videos.","bad bnb sentence",1.6,1,2.4
"18012:53","i don-, i don't know if i get e s p n or not but not both.","bad bnb sentence",1.625,1,2.875
"31180:140","and, uh, you know, i, i've, in hindsight, seen some things that i wished that, you know, i had done something about  that  was, you know, within my power or, uh, you know, wish that in some ways we, as parents, had more control over what 's happening up there, you know, type thing but not both.","bad bnb sentence",1.625,1.125,2.125
"37011:85","but gorbachev has still not fully convinced everyone that, he's moving towards a two to three party system of government that, nor eliminating or diminishing the communist power but not both,","bad bnb sentence",1.625,1,2.625
"47691:24","and, i mean, mumblex four or more children are thin but not both,","bad bnb sentence",1.625,1.125,2.125
"1036:63","and i guess that turns out  to be the basic problem with any invasion of privacy is whether or not you're feeling, threatened as a result of, of it but not both.","good bnb sentence",1.66666666666667,1,3
"127327:49","i wonder how they're going  to get through the winter. food wise or any wise but not both ,","good bnb sentence",1.66666666666667,1,3
"145001:59","but there's still a, an, an inequality in the work forces or jobs but not both.","good bnb sentence",1.66666666666667,1.325,2
"158554:133","but on the other hand, you know, if they would have had a hard time  retaliating because the, you know, they, they wouldn't have been given  access to the friend or foe codes but not both.","good bnb sentence",1.66666666666667,1,2
"159321:28","and she was in a nursing home for four or five years but not both before she died.","good bnb sentence",1.66666666666667,1,2
"22322:41","but san antonio is considered  a nice clean city, believe it or not but not both.","good bnb sentence",1.66666666666667,1,3
"2462:69","the question was, um, what, what is your opinion of youth, uh, spending a year or two but not both in, in public service.","good bnb sentence",1.66666666666667,1,3
"48293:58","i guess i have never heard of a, a robbery being foiled  or spoiled but not both  because the person who 's being robbed  had a gun.","good bnb sentence",1.66666666666667,1,2
"59982:90","and there's, you know, there's people in our prisons that  are not being rehabilitated  in any way, shape, or form but not both,","good bnb sentence",1.66666666666667,1,3
"69804:37","so they have  to start  talking about it, or getting their act together but not both about six months ahead to get in touch with everybody, because they're rather socially active too.","good bnb sentence",1.66666666666667,1.33333333333333,2
"85982:21","and i don't see any winners or losers but not both,","good bnb sentence",1.66666666666667,1,3
"91185:89","but some of the, uh, the small, some of the larger small schools, you know, i guess around three or four thousand students have a, can offer a broader range of curriculums and things but not both,","good bnb sentence",1.66666666666667,1,3
"92169:77","and, and, uh, it was an enormous task to bring all of those people together with just one or two people but not both helping .","good bnb sentence",1.66666666666667,1,3
"112163:28","unless they're caught  in the act or the-, the-, the child is very badly, you know, beaten  up, it comes down to a one word against the other that type thing but not both.","bad bnb sentence",1.66666666666667,1,3
"125982:22","my electrical system shorted out like two or three times but not both,","bad bnb sentence",1.66666666666667,1,3
"128305:35","occasionally, some ice skating will come on, on a sunday or during the olympics but not both.","bad bnb sentence",1.66666666666667,1,3
"133405:39","and that effectively adds to whether it's officially on the books or not but not both.","bad bnb sentence",1.66666666666667,1,3
"13420:76","i get some of these things  in the mail that i wonder, where in the world did they get my address  or where did they get my name but not both  .","bad bnb sentence",1.66666666666667,1,2
"14141:68","i would much prefer that they keep their analysis to themselves. um, since i don't necessarily agree with it or it tends  to be extraordinarily trite but not both.","bad bnb sentence",1.66666666666667,1,3
