workerid,tgrep id,entire sentence,response,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.time_in_minutes,Answer.catch_trials
0,27951:28,"and there was no such thing as a job or any hope of a job, unti-, well, unless,","[u'i, i mean i could have had that or a down payment on a new car<font color=red> but not both. </font>', True]",30,English,1,Female,28,,Yes,1,2,Windows,864,1536,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,30JNVC0ORAS523J1P6D7O3NAXNIQH9,0,Submitted,Do Sep 28 16:17:16 MESZ 2017,Mi Sep 27 23:31:23 MESZ 2017,Mi Sep 27 23:37:16 MESZ 2017,,,,,,undefined,5.803766666666666,[]
0,62903:64,"and it kind of has --n4084e9 to start from the top and, and go clea-, or from the bottom maybe and go clear up.","[u'and it kind of has  to start from the top and, and go clea-, or from the bottom maybe and go clear up<font color=red> but not both. </font>', True]",31,English,1,Female,28,,Yes,1,2,Windows,864,1536,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,30JNVC0ORAS523J1P6D7O3NAXNIQH9,0,Submitted,Do Sep 28 16:17:16 MESZ 2017,Mi Sep 27 23:31:23 MESZ 2017,Mi Sep 27 23:37:16 MESZ 2017,,,,,,undefined,5.803766666666666,[]
0,36021:57,"and, and there&quotechars probably, there&quotechars easily probably six or seven times that amount being spent on the bureaucracy.","[u'and, and there&quotechars probably, there&quotechars easily probably six or seven times that amount being spent on the bureaucracy<font color=red> but not both. </font>', True]",32,English,1,Female,28,,Yes,1,2,Windows,864,1536,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,30JNVC0ORAS523J1P6D7O3NAXNIQH9,0,Submitted,Do Sep 28 16:17:16 MESZ 2017,Mi Sep 27 23:31:23 MESZ 2017,Mi Sep 27 23:37:16 MESZ 2017,,,,,,undefined,5.803766666666666,[]
0,12168:38,"you should, uh, pursue that i think --n4078f8, or patent it, you know.","[u'you should, uh, pursue that i think , or patent it, you know<font color=red> but not both. </font>', True]",33,English,1,Female,28,,Yes,1,2,Windows,864,1536,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,30JNVC0ORAS523J1P6D7O3NAXNIQH9,0,Submitted,Do Sep 28 16:17:16 MESZ 2017,Mi Sep 27 23:31:23 MESZ 2017,Mi Sep 27 23:37:16 MESZ 2017,,,,,,undefined,5.803766666666666,[]
0,7684:47,i don&quotechart know how long it takes --n4062ca whether it takes five minutes or twenty minutes.,"[u'i don&quotechart know how long it takes  whether it takes five minutes or twenty minutes<font color=red> but not both. </font>', True]",34,English,1,Female,28,,Yes,1,2,Windows,864,1536,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,30JNVC0ORAS523J1P6D7O3NAXNIQH9,0,Submitted,Do Sep 28 16:17:16 MESZ 2017,Mi Sep 27 23:31:23 MESZ 2017,Mi Sep 27 23:37:16 MESZ 2017,,,,,,undefined,5.803766666666666,[]
1,NA,NA,[False],2,English,1,Female,26,Thank you,Yes,1,3,Windows,840,1343,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,34QN5IT0T0ZOLZD954PMWK3TH0V087,1,Submitted,Do Sep 28 16:25:03 MESZ 2017,Mi Sep 27 23:31:23 MESZ 2017,Mi Sep 27 23:45:03 MESZ 2017,,,,,,undefined,11.72495,[]
1,NA,NA,[True],3,English,1,Female,26,Thank you,Yes,1,3,Windows,840,1343,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,34QN5IT0T0ZOLZD954PMWK3TH0V087,1,Submitted,Do Sep 28 16:25:03 MESZ 2017,Mi Sep 27 23:31:23 MESZ 2017,Mi Sep 27 23:45:03 MESZ 2017,,,,,,undefined,11.72495,[]
1,162681:59,"you know, i don&quotechart know for, if you&quotecharre familiar with that or not.","[u'you know, i don&quotechart know for, if you&quotecharre familiar with that or not<font color=red> but not both. </font>', True]",5,English,1,Female,26,Thank you,Yes,1,3,Windows,840,1343,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,34QN5IT0T0ZOLZD954PMWK3TH0V087,1,Submitted,Do Sep 28 16:25:03 MESZ 2017,Mi Sep 27 23:31:23 MESZ 2017,Mi Sep 27 23:45:03 MESZ 2017,,,,,,undefined,11.72495,[]
1,15459:47,"i think i had some other, uh, like staying in shape or working out.","[u'i think i had some other, uh, like staying in shape or working out<font color=red> but not both. </font>', True]",6,English,1,Female,26,Thank you,Yes,1,3,Windows,840,1343,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,34QN5IT0T0ZOLZD954PMWK3TH0V087,1,Submitted,Do Sep 28 16:25:03 MESZ 2017,Mi Sep 27 23:31:23 MESZ 2017,Mi Sep 27 23:45:03 MESZ 2017,,,,,,undefined,11.72495,[]
1,60507:76,"you see all these people, yeah, these stately people, and well dressed people out walking their dogs with their plastic bag or their piece of paper for them,","[u'i think i had some other, uh, like staying in shape or working out<font color=red> but not both. </font>', True]",7,English,1,Female,26,Thank you,Yes,1,3,Windows,840,1343,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,34QN5IT0T0ZOLZD954PMWK3TH0V087,1,Submitted,Do Sep 28 16:25:03 MESZ 2017,Mi Sep 27 23:31:23 MESZ 2017,Mi Sep 27 23:45:03 MESZ 2017,,,,,,undefined,11.72495,[]
1,102716:9,"one or two times in my life i&quotecharve ever had venison --n406316, i&quotecharve loved it.","[u'one or two times in my life<font color=red> but not both </font>i&quotecharve ever had venison , i&quotecharve loved it.', True]",8,English,1,Female,26,Thank you,Yes,1,3,Windows,840,1343,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,34QN5IT0T0ZOLZD954PMWK3TH0V087,1,Submitted,Do Sep 28 16:25:03 MESZ 2017,Mi Sep 27 23:31:23 MESZ 2017,Mi Sep 27 23:45:03 MESZ 2017,,,,,,undefined,11.72495,[]
1,90213:76,"he was, used --n4006f9 to be a reporter for, uh, i think --n400728, the new york times, or the washington post, one of the two,","[u'one or two times in my life<font color=red> but not both </font>i&quotecharve ever had venison , i&quotecharve loved it.', False]",9,English,1,Female,26,Thank you,Yes,1,3,Windows,840,1343,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,34QN5IT0T0ZOLZD954PMWK3TH0V087,1,Submitted,Do Sep 28 16:25:03 MESZ 2017,Mi Sep 27 23:31:23 MESZ 2017,Mi Sep 27 23:45:03 MESZ 2017,,,,,,undefined,11.72495,[]
1,36021:57,"and, and there&quotechars probably, there&quotechars easily probably six or seven times that amount being spent on the bureaucracy.","[u'and, and there&quotechars probably, there&quotechars easily probably six or seven times that amount being spent on the bureaucracy<font color=red> but not both. </font>', False]",10,English,1,Female,26,Thank you,Yes,1,3,Windows,840,1343,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,34QN5IT0T0ZOLZD954PMWK3TH0V087,1,Submitted,Do Sep 28 16:25:03 MESZ 2017,Mi Sep 27 23:31:23 MESZ 2017,Mi Sep 27 23:45:03 MESZ 2017,,,,,,undefined,11.72495,[]
1,1786:119,"i think it&quotechars kind of absurd, you know, the fact that, you know, they don&quotechart really, they don&quotechart really give, you know, the original artist, or the original composer, the credit that --n402dd5 is really due to them.","[u'and, and there&quotechars probably, there&quotechars easily probably six or seven times that amount being spent on the bureaucracy<font color=red> but not both. </font>', True]",11,English,1,Female,26,Thank you,Yes,1,3,Windows,840,1343,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,34QN5IT0T0ZOLZD954PMWK3TH0V087,1,Submitted,Do Sep 28 16:25:03 MESZ 2017,Mi Sep 27 23:31:23 MESZ 2017,Mi Sep 27 23:45:03 MESZ 2017,,,,,,undefined,11.72495,[]
1,70251:35,"and then it seems sort of like a san antonio early winter or fall, year-round.","[u'and then it seems sort of like a san antonio early winter or fall, year-round<font color=red> but not both. </font>', False]",12,English,1,Female,26,Thank you,Yes,1,3,Windows,840,1343,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,34QN5IT0T0ZOLZD954PMWK3TH0V087,1,Submitted,Do Sep 28 16:25:03 MESZ 2017,Mi Sep 27 23:31:23 MESZ 2017,Mi Sep 27 23:45:03 MESZ 2017,,,,,,undefined,11.72495,[]
1,176953:48,"they always like --n4014a9 to be able --n4014bc to attract the, uh, einsteins or the professor chou","[u'they always like  to be able  to attract the, uh, einsteins or the professor chou<font color=red> but not both. </font>', True]",13,English,1,Female,26,Thank you,Yes,1,3,Windows,840,1343,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,34QN5IT0T0ZOLZD954PMWK3TH0V087,1,Submitted,Do Sep 28 16:25:03 MESZ 2017,Mi Sep 27 23:31:23 MESZ 2017,Mi Sep 27 23:45:03 MESZ 2017,,,,,,undefined,11.72495,[]
1,21517:53,"do you think that&quotechars why most rock stars nowadays keep their marriages secret --n40777e, or at least they keep it quiet --n4077a5.","[u'do you think that&quotechars why most rock stars nowadays keep their marriages secret , or at least they keep it quiet<font color=red> but not both </font>.', False]",14,English,1,Female,26,Thank you,Yes,1,3,Windows,840,1343,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,34QN5IT0T0ZOLZD954PMWK3TH0V087,1,Submitted,Do Sep 28 16:25:03 MESZ 2017,Mi Sep 27 23:31:23 MESZ 2017,Mi Sep 27 23:45:03 MESZ 2017,,,,,,undefined,11.72495,[]
1,62903:64,"and it kind of has --n4084e9 to start from the top and, and go clea-, or from the bottom maybe and go clear up.","[u'and it kind of has  to start from the top and, and go clea-, or from the bottom maybe and go clear up<font color=red> but not both. </font>', False]",15,English,1,Female,26,Thank you,Yes,1,3,Windows,840,1343,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,34QN5IT0T0ZOLZD954PMWK3TH0V087,1,Submitted,Do Sep 28 16:25:03 MESZ 2017,Mi Sep 27 23:31:23 MESZ 2017,Mi Sep 27 23:45:03 MESZ 2017,,,,,,undefined,11.72495,[]
1,6465:51,"uh, and, and i would certainly support something like four to one or five to one","[u'uh, and, and i would certainly support something like four to one or five to one<font color=red> but not both. </font>', False]",16,English,1,Female,26,Thank you,Yes,1,3,Windows,840,1343,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,34QN5IT0T0ZOLZD954PMWK3TH0V087,1,Submitted,Do Sep 28 16:25:03 MESZ 2017,Mi Sep 27 23:31:23 MESZ 2017,Mi Sep 27 23:45:03 MESZ 2017,,,,,,undefined,11.72495,[]
1,113176:393,"uh, my, my idea i guess of the ideal vacation would be to begin with, uh, money be no object. you know, so just absolutely, you know, first class fly where i want --n402ab2 to --n402ac1, rent a car if i want --n402ae4 to. uh, you know, just the, really the nicest hotels and stuff like that and and not worry if somebody says, well, let&quotechars take this little side trip, you know, and not have to sit there and figure out, um, you know, again we, we fit that in there or not.","[u'uh, my, my idea i guess of the ideal vacation would be to begin with, uh, money be no object. you know, so just absolutely, you know, first class fly where i want  to , rent a car if i want  to. uh, you know, just the, really the nicest hotels and stuff like that and and not worry if somebody says, well, let&quotechars take this little side trip, you know, and not have to sit there and figure out, um, you know, again we, we fit that in there or not<font color=red> but not both. </font>', True]",17,English,1,Female,26,Thank you,Yes,1,3,Windows,840,1343,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,34QN5IT0T0ZOLZD954PMWK3TH0V087,1,Submitted,Do Sep 28 16:25:03 MESZ 2017,Mi Sep 27 23:31:23 MESZ 2017,Mi Sep 27 23:45:03 MESZ 2017,,,,,,undefined,11.72495,[]
1,93711:49,"you may meet people, you know, thirty years older --n4054de than you, or younger,","[u'uh, my, my idea i guess of the ideal vacation would be to begin with, uh, money be no object. you know, so just absolutely, you know, first class fly where i want  to , rent a car if i want  to. uh, you know, just the, really the nicest hotels and stuff like that and and not worry if somebody says, well, let&quotechars take this little side trip, you know, and not have to sit there and figure out, um, you know, again we, we fit that in there or not<font color=red> but not both. </font>', True]",18,English,1,Female,26,Thank you,Yes,1,3,Windows,840,1343,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,34QN5IT0T0ZOLZD954PMWK3TH0V087,1,Submitted,Do Sep 28 16:25:03 MESZ 2017,Mi Sep 27 23:31:23 MESZ 2017,Mi Sep 27 23:45:03 MESZ 2017,,,,,,undefined,11.72495,[]
1,116776:42,"i, i mean i could have had that or a down payment on a new car","[u'i, i mean i could have had that or a down payment on a new car<font color=red> but not both. </font>', False]",19,English,1,Female,26,Thank you,Yes,1,3,Windows,840,1343,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,34QN5IT0T0ZOLZD954PMWK3TH0V087,1,Submitted,Do Sep 28 16:25:03 MESZ 2017,Mi Sep 27 23:31:23 MESZ 2017,Mi Sep 27 23:45:03 MESZ 2017,,,,,,undefined,11.72495,[]
1,27951:28,"and there was no such thing as a job or any hope of a job, unti-, well, unless,","[u'i, i mean i could have had that or a down payment on a new car<font color=red> but not both. </font>', True]",20,English,1,Female,26,Thank you,Yes,1,3,Windows,840,1343,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,34QN5IT0T0ZOLZD954PMWK3TH0V087,1,Submitted,Do Sep 28 16:25:03 MESZ 2017,Mi Sep 27 23:31:23 MESZ 2017,Mi Sep 27 23:45:03 MESZ 2017,,,,,,undefined,11.72495,[]
1,109881:25,is it one you&quotecharre renting or buying --n10255.,"[u'is it one you&quotecharre renting or buying<font color=red> but not both </font>.', False]",21,English,1,Female,26,Thank you,Yes,1,3,Windows,840,1343,Chrome,3SSN80MU8CWDQ6NRR36U7J3BC37KX8,3S0VMPP5OFFXGYWALVBBRZW437UKX5,Modify sentences - pilot,You&quotecharll read some sentences and insert something at a certain position,language research stanford,$1.50,Mi Sep 27 23:26:38 MESZ 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fr Okt 27 23:26:38 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SSN80MU8CWDQ6NRR36U7J3BC37KX8,34QN5IT0T0ZOLZD954PMWK3TH0V087,1,Submitted,Do Sep 28 16:25:03 MESZ 2017,Mi Sep 27 23:31:23 MESZ 2017,Mi Sep 27 23:45:03 MESZ 2017,,,,,,undefined,11.72495,[]
