"tgrep.id","sentence_bnb","response_goodsentence","Mean","YMin","YMax"
"6363:73","it  amazes me how much the, the costs are going  to go up over the next ten or fifteen but not both years .","bad bnb sentence",0.174285714285714,0.0755714285714286,0.277142857142857
"75880:7","you or the insurance companies but not both never see any of that money.","good bnb sentence",0.176666666666667,0.11,0.3
"107022:8","my budget or philosophy but not both, i guess, is spend as little as possible.","bad bnb sentence",0.176666666666667,0.045,0.35
"43671:48","it 's hard to find movies that  aren't terrible violent or terribly bunch of sex but not both going on anymore.","good bnb sentence",0.1775,0.065,0.3625
"167079:57","like for petty, for theft and, and stuff like that or manslaughter but not both, you know, i don't think they should do that.","good bnb sentence",0.178,0.074,0.326
"126359:33","no nine hundred numbers can be dialed  from my phone or received but not both .","good bnb sentence",0.18,0,0.495
"12200:93","other than that i'm not sure what, what individuals can do  other than like i said  get involved  through a group or an organization but not both.","bad bnb sentence",0.18,0.18,0.18
"2178:23","when i retired from there, or left but not both , i took the money i that i had  in mine and put it in an i r a","bad bnb sentence",0.18,0.0475,0.3575
"26845:102","and, i guess even back to kennedy, as a matter of fact, i guess kennedy may be the one that  actually started the thing, or was but not both, you know, really interested in things like that.","bad bnb sentence",0.18,0.0375,0.3925
"29097:92","i do see a problem with graduating people that, that  can't read and are not, you know, productive in society or productive to themselves but not both.","bad bnb sentence",0.18,0,0.31
"38859:67","i would love  to do crafts and stuff if i just had the time to do it  or if i had the space but not both.","bad bnb sentence",0.18,0.09,0.23
"47691:24","and, i mean, mumblex four or more children are thin but not both,","bad bnb sentence",0.18,0.00833333333333333,0.42
"77160:37","an awful lot of people know where it is , or have been there but not both.","bad bnb sentence",0.18,0.1,0.26
"171201:237","but a lot of time i-, a lot of cases, uh, is circumstantial evidence that, that  convicts a person, which i don't think  is all the time good. because sometimes it 's hard to get all the facts and to prove a person innocent, i mean prove a person guilty if you don't really know or you don't really have an eyewitness but not both.","bad bnb sentence",0.18,0.025,0.425
"20446:21","so if you pay your rent or your house payment every two weeks but not both, instead of once a month, you'll come out  paying a, uh, one month extra every year.","bad bnb sentence",0.181428571428571,0.0556785714285714,0.345785714285714
"77821:28","you don't have grandparents  near by or aunts and uncles but not both.","bad bnb sentence",0.181666666666667,0.0266666666666667,0.37
"91792:63","not only am, am i re-, reading it  to decide whether or not it should be reviewed , but also, um, because the board of advisers for this, um, journal doesn't have, right now doesn't have a really respected name, um, who 's a, uh, a scholar on, on music but not both,","bad bnb sentence",0.182,0.00600000000000001,0.46
"169940:25","there's nothing, maybe a picture or two but not both that  belongs to that person","good bnb sentence",0.1825,0.0525,0.36125
"159867:30","we have one of those use it or lose it plans , too, where, uh, they'll basically pay for, uh, you know, child care type, uh, expenses but not both .","bad bnb sentence",0.1825,0.035,0.4075
"13874:94","and then you might have more control over, uh, the, the morals that they would be taught   rather than in like a classroom or a day care center but not both.","good bnb sentence",0.183333333333333,0.0366666666666667,0.397805555555556
"113845:53","the biggest, you know, the biggest outlaid expense has always been either wars or defense but not both.","bad bnb sentence",0.183333333333333,0.04,0.44
"13410:53","being a professional and, of course, you probably belong to one or more but not both professional organizations,","bad bnb sentence",0.183333333333333,0.08,0.32
"115588:11","and the mailman or karl malone but not both was, you know, pretty big thing","good bnb sentence",0.184285714285714,0.0399642857142857,0.38
"55488:50","but i don't have  to be conscious of what i'm doing  or how i'm doing it but not both .","bad bnb sentence",0.184444444444444,0.114444444444444,0.266694444444444
"140767:28","uh, she can't hear worth a darn or see very well but not both,","good bnb sentence",0.185,0.0316666666666667,0.443333333333333
"129330:26","but, unemployment  now in dallas, or in texas but not both is up around six point,","bad bnb sentence",0.185,0.1125,0.2775
"134049:25","i think i've bought one or two new cars in my life but not both,","bad bnb sentence",0.185,0.07125,0.29509375
"15229:24","i couldn't possibly commit a year or two of my life  to, to go  do something but not both.","bad bnb sentence",0.185,0.025,0.32
"63755:97","i thought maybe they would convert to, uh, metric back when they went to the fifty-five mile an hour speed limit , because what is it  fifty-six or fifty-seven's a hundred, uh, qua-, a hundred kilometers but not both,","bad bnb sentence",0.185,0.055,0.375
"98975:26","and most juries over a period of five or ten years but not both you might sit on three.","bad bnb sentence",0.185,0.02,0.4875
"173993:39","but if you have a problem with what we did  or how we did it but not both , you can always come back and talk to me about it.","good bnb sentence",0.1875,0.04,0.3825
"7486:45","they're real liberal now and to where probably fifty or a hundred years ago but not both, um, the democrat party being liberal like they are now, you know, would never be thought of  ,","bad bnb sentence",0.1875,0.0375,0.39
"168438:37","i've never had a, a punishment or a, a crime but not both like a murder touch my immediate family","good bnb sentence",0.188,0.022,0.366
"136418:78","and, uh, but anytime there's a change in the weather, like the temperature, drastic changes in temperature or in, uh, moisture but not both , uh, you get little spider web cracks all around, uh, windows and doors.","bad bnb sentence",0.19,0.01,0.4825
"103990:134","i guess i enjoy, i enjoy jazz, listening to jazz sometime although i don't feel like i have a good, g-, good understanding of it, or a good, a good feel for maybe what 's good jazz and what 's not but not both,","bad bnb sentence",0.191666666666667,0.0515833333333333,0.378541666666666
"48363:20","you could see someone coming or dressed  inappropriately but not both, you know,","good bnb sentence",0.192857142857143,0.0257142857142857,0.455714285714286
"114774:25","and just as we're preparing dinner or eating dinner but not both the phone rings","bad bnb sentence",0.193333333333333,0.0216666666666667,0.501666666666667
"84644:31","i do not know what the world is  or is not but not both .","bad bnb sentence",0.193333333333333,0.021625,0.411666666666667
"78975:34","you know, i didn't know anything about bush or dukakis but not both.","good bnb sentence",0.194,0.03195,0.498
"126179:58","i'm going  to do it right, and see if i can actually play this game or not but not both.","bad bnb sentence",0.194,0,0.562
"1592:58","so you don't have  to, you know, unless you're just really sick, or the child's sick but not both.","good bnb sentence",0.194285714285714,0.0571428571428572,0.41
